"Country","NUTS1_ID","NUTS2 code+name","NUTS2_ID","NUTS2_name","Fund","Year","Programming_Period","EU_Payment_annual","Modelled_annual_expenditure","Standard_Deviation_of_annual_expenditure","Standard_Error_of_modelled_annual_expenditure"
"DK","DK0","DK05 Nordjylland","DK05","Nordjylland","ERDF","2020","2014-2020","2,369,123","2,896,139","293,335","9,276"
"DK","DK0","DK05 Nordjylland","DK05","Nordjylland","ERDF","2021","2014-2020","3,441,836","2,919,924","284,377","8,992"
"DK","DK0","DK05 Nordjylland","DK05","Nordjylland","ERDF","2022","2014-2020","3,322,604","1,803,399","137,853","4,359"
"DK","DK0","DK05 Nordjylland","DK05","Nordjylland","ESF","2015","2014-2020","0","20,411","2,887","91"
"DK","DK0","DK05 Nordjylland","DK05","Nordjylland","ESF","2016","2014-2020","67,409","484,123","58,957","1,864"
"DK","DK0","DK05 Nordjylland","DK05","Nordjylland","ESF","2017","2014-2020","1,443,642","1,635,621","27,161","858"
"DK","DK0","DK05 Nordjylland","DK05","Nordjylland","ESF","2018","2014-2020","2,077,670","2,240,579","23,048","728"
"DK","DK0","DK05 Nordjylland","DK05","Nordjylland","ESF","2019","2014-2020","2,615,692","2,543,407","10,227","323"
"DK","DK0","DK05 Nordjylland","DK05","Nordjylland","ESF","2020","2014-2020","2,376,965","3,058,898","195,305","6,176"
"DK","DK0","DK05 Nordjylland","DK05","Nordjylland","ESF","2021","2014-2020","4,074,111","3,678,192","178,637","5,649"
"DK","DK0","DK05 Nordjylland","DK05","Nordjylland","ESF","2022","2014-2020","3,321,554","2,315,811","142,295","4,499"
"EE","EE0","EE00 Eesti","EE00","Eesti","CF","2014","2014-2020","0","992,724","572,760","18,112"
"EE","EE0","EE00 Eesti","EE00","Eesti","CF","2015","2014-2020","9,926,178","18,076,918","4,702,632","148,710"
"EE","EE0","EE00 Eesti","EE00","Eesti","CF","2016","2014-2020","91,424,821","93,963,469","1,464,692","46,317"
"EE","EE0","EE00 Eesti","EE00","Eesti","CF","2017","2014-2020","116,808,574","121,973,857","2,980,149","94,240"
"EE","EE0","EE00 Eesti","EE00","Eesti","CF","2018","2014-2020","168,455,850","167,987,662","270,124","8,542"
"EE","EE0","EE00 Eesti","EE00","Eesti","CF","2019","2014-2020","163,774,468","161,220,220","1,473,693","46,602"
"EE","EE0","EE00 Eesti","EE00","Eesti","CF","2020","2014-2020","138,234,728","139,873,611","945,566","29,901"
"EE","EE0","EE00 Eesti","EE00","Eesti","CF","2021","2014-2020","154,621,798","145,958,695","4,998,244","158,058"
"EE","EE0","EE00 Eesti","EE00","Eesti","CF","2022","2014-2020","68,000,073","61,199,335","3,923,738","124,079"
"EE","EE0","EE00 Eesti","EE00","Eesti","ERDF","2014","2014-2020","0","1,263,002","117,130","3,703"
"EE","EE0","EE00 Eesti","EE00","Eesti","ERDF","2015","2014-2020","2,843,575","36,935,255","3,161,649","99,980"
"EE","EE0","EE00 Eesti","EE00","Eesti","ERDF","2016","2014-2020","79,598,962","96,884,665","1,603,069","50,693"
"EE","EE0","EE00 Eesti","EE00","Eesti","ERDF","2017","2014-2020","118,516,693","151,172,557","3,028,492","95,769"
"EE","EE0","EE00 Eesti","EE00","Eesti","ERDF","2018","2014-2020","192,039,426","238,706,738","33,191,888","1,049,619"
"EE","EE0","EE00 Eesti","EE00","Eesti","ERDF","2019","2014-2020","254,536,948","295,867,266","30,005,849","948,868"
"EE","EE0","EE00 Eesti","EE00","Eesti","ERDF","2020","2014-2020","295,443,863","318,657,402","27,898,710","882,234"
"EE","EE0","EE00 Eesti","EE00","Eesti","ERDF","2021","2014-2020","326,102,717","297,526,289","31,098,855","983,432"
"EE","EE0","EE00 Eesti","EE00","Eesti","ERDF","2022","2014-2020","378,086,620","210,155,631","15,573,858","492,488"
"EE","EE0","EE00 Eesti","EE00","Eesti","ESF","2014","2014-2020","0","421,112","81,601","2,580"
"EE","EE0","EE00 Eesti","EE00","Eesti","ESF","2015","2014-2020","1,763,247","6,570,275","931,490","29,456"
"EE","EE0","EE00 Eesti","EE00","Eesti","ESF","2016","2014-2020","21,890,816","28,315,715","1,244,997","39,370"
"EE","EE0","EE00 Eesti","EE00","Eesti","ESF","2017","2014-2020","48,792,596","54,988,922","1,200,704","37,969"
"EE","EE0","EE00 Eesti","EE00","Eesti","ESF","2018","2014-2020","74,737,311","76,547,220","350,718","11,090"
"EE","EE0","EE00 Eesti","EE00","Eesti","ESF","2019","2014-2020","82,315,605","81,156,547","224,598","7,102"
"EE","EE0","EE00 Eesti","EE00","Eesti","ESF","2020","2014-2020","77,462,499","80,310,857","551,946","17,454"
"EE","EE0","EE00 Eesti","EE00","Eesti","ESF","2021","2014-2020","89,388,898","92,095,791","524,533","16,587"
"EE","EE0","EE00 Eesti","EE00","Eesti","ESF","2022","2014-2020","100,722,965","76,667,496","4,661,394","147,406"
"FI","FI1","FI19 Länsi-Suomi","FI19","Länsi-Suomi","ERDF","2015","2014-2020","0","4,433,609","554,465","17,533"
"FI","FI1","FI19 Länsi-Suomi","FI19","Länsi-Suomi","ERDF","2016","2014-2020","13,286,175","14,047,424","95,201","3,010"
"FI","FI1","FI19 Länsi-Suomi","FI19","Länsi-Suomi","ERDF","2017","2014-2020","15,567,404","17,739,763","271,674","8,591"
"FI","FI1","FI19 Länsi-Suomi","FI19","Länsi-Suomi","ERDF","2018","2014-2020","22,077,300","19,369,057","338,692","10,710"
"FI","FI1","FI19 Länsi-Suomi","FI19","Länsi-Suomi","ERDF","2019","2014-2020","13,961,518","14,380,664","1,924,440","60,856"
"FI","FI1","FI19 Länsi-Suomi","FI19","Länsi-Suomi","ERDF","2020","2014-2020","11,177,990","16,763,696","1,617,754","51,157"
"FI","FI1","FI19 Länsi-Suomi","FI19","Länsi-Suomi","ERDF","2021","2014-2020","25,461,582","23,317,195","1,599,006","50,565"
"FI","FI1","FI19 Länsi-Suomi","FI19","Länsi-Suomi","ERDF","2022","2014-2020","25,530,156","17,010,720","1,065,437","33,692"
"FI","FI1","FI19 Länsi-Suomi","FI19","Länsi-Suomi","ESF","2015","2014-2020","0","2,168,857","712,741","22,538"
"FI","FI1","FI19 Länsi-Suomi","FI19","Länsi-Suomi","ESF","2016","2014-2020","13,626,423","14,318,918","227,571","7,196"
"FI","FI1","FI19 Länsi-Suomi","FI19","Länsi-Suomi","ESF","2017","2014-2020","17,977,207","18,858,987","289,775","9,163"
"FI","FI1","FI19 Länsi-Suomi","FI19","Länsi-Suomi","ESF","2018","2014-2020","23,517,223","22,574,112","309,930","9,800"
"FI","FI1","FI19 Länsi-Suomi","FI19","Länsi-Suomi","ESF","2019","2014-2020","17,591,881","18,088,020","163,043","5,155"
"FI","FI1","FI19 Länsi-Suomi","FI19","Länsi-Suomi","ESF","2020","2014-2020","20,709,006","21,466,553","248,949","7,872"
"FI","FI1","FI19 Länsi-Suomi","FI19","Länsi-Suomi","ESF","2021","2014-2020","25,468,500","24,564,757","296,992","9,391"
"FI","FI1","FI19 Länsi-Suomi","FI19","Länsi-Suomi","ESF","2022","2014-2020","19,790,495","16,640,529","1,035,158","32,734"
"FI","FI1","FI1B Helsinki-Uusimaa","FI1B","Helsinki-Uusimaa","ERDF","2015","2014-2020","0","5,002,486","658,063","20,809"
"FI","FI1","FI1B Helsinki-Uusimaa","FI1B","Helsinki-Uusimaa","ERDF","2016","2014-2020","15,609,327","16,577,404","127,347","4,027"
"FI","FI1","FI1B Helsinki-Uusimaa","FI1B","Helsinki-Uusimaa","ERDF","2017","2014-2020","18,630,032","21,263,624","346,441","10,955"
"FI","FI1","FI1B Helsinki-Uusimaa","FI1B","Helsinki-Uusimaa","ERDF","2018","2014-2020","26,847,665","23,853,403","393,887","12,455"
"FI","FI1","FI1B Helsinki-Uusimaa","FI1B","Helsinki-Uusimaa","ERDF","2019","2014-2020","17,504,631","16,587,510","120,644","3,815"
"FI","FI1","FI1B Helsinki-Uusimaa","FI1B","Helsinki-Uusimaa","ERDF","2020","2014-2020","14,642,925","21,492,574","1,673,936","52,934"
"FI","FI1","FI1B Helsinki-Uusimaa","FI1B","Helsinki-Uusimaa","ERDF","2021","2014-2020","31,655,427","28,476,802","1,469,305","46,463"
"FI","FI1","FI1B Helsinki-Uusimaa","FI1B","Helsinki-Uusimaa","ERDF","2022","2014-2020","26,097,674","17,733,875","1,100,235","34,792"
"FI","FI1","FI1B Helsinki-Uusimaa","FI1B","Helsinki-Uusimaa","ESF","2015","2014-2020","0","2,639,445","829,620","26,234"
"FI","FI1","FI1B Helsinki-Uusimaa","FI1B","Helsinki-Uusimaa","ESF","2016","2014-2020","16,009,068","16,913,323","284,222","8,987"
"FI","FI1","FI1B Helsinki-Uusimaa","FI1B","Helsinki-Uusimaa","ESF","2017","2014-2020","21,493,661","22,666,911","368,771","11,661"
"FI","FI1","FI1B Helsinki-Uusimaa","FI1B","Helsinki-Uusimaa","ESF","2018","2014-2020","28,609,789","27,511,843","345,102","10,913"
"FI","FI1","FI1B Helsinki-Uusimaa","FI1B","Helsinki-Uusimaa","ESF","2019","2014-2020","21,950,399","22,690,294","232,560","7,354"
"FI","FI1","FI1B Helsinki-Uusimaa","FI1B","Helsinki-Uusimaa","ESF","2020","2014-2020","26,438,094","27,406,360","304,341","9,624"
"FI","FI1","FI1B Helsinki-Uusimaa","FI1B","Helsinki-Uusimaa","ESF","2021","2014-2020","32,310,932","30,901,349","443,054","14,010"
"FI","FI1","FI1B Helsinki-Uusimaa","FI1B","Helsinki-Uusimaa","ESF","2022","2014-2020","23,761,365","19,843,784","1,231,359","38,939"
"FI","FI1","FI1C Etelä-Suomi","FI1C","Etelä-Suomi","ERDF","2016","2014-2020","0","137,230","307,895","9,736"
"FI","FI1","FI1C Etelä-Suomi","FI1C","Etelä-Suomi","ERDF","2017","2014-2020","0","2,161,583","298,532","9,440"
"FI","FI1","FI1C Etelä-Suomi","FI1C","Etelä-Suomi","ERDF","2018","2014-2020","3,797,844","1,721,689","238,098","7,529"
"FI","FI1","FI1C Etelä-Suomi","FI1C","Etelä-Suomi","ERDF","2019","2014-2020","-17,150","510,954","260,950","8,251"
"FI","FI1","FI1C Etelä-Suomi","FI1C","Etelä-Suomi","ERDF","2020","2014-2020","274,801","1,210,713","373,625","11,815"
"FI","FI1","FI1C Etelä-Suomi","FI1C","Etelä-Suomi","ERDF","2021","2014-2020","606,732","2,536,028","645,682","20,418"
"FI","FI1","FI1C Etelä-Suomi","FI1C","Etelä-Suomi","ERDF","2022","2014-2020","6,149,923","2,533,952","296,033","9,361"
"FI","FI1","FI1C Etelä-Suomi","FI1C","Etelä-Suomi","ESF","2014","2014-2020","0","503","1,339","42"
"FI","FI1","FI1C Etelä-Suomi","FI1C","Etelä-Suomi","ESF","2015","2014-2020","0","2,022","3,521","111"
"FI","FI1","FI1C Etelä-Suomi","FI1C","Etelä-Suomi","ESF","2016","2014-2020","0","6,091","7,910","250"
"FI","FI1","FI1C Etelä-Suomi","FI1C","Etelä-Suomi","ESF","2017","2014-2020","0","16,366","16,454","520"
"FI","FI1","FI1C Etelä-Suomi","FI1C","Etelä-Suomi","ESF","2018","2014-2020","0","41,309","32,255","1,019"
"FI","FI1","FI1C Etelä-Suomi","FI1C","Etelä-Suomi","ESF","2019","2014-2020","0","101,014","59,231","1,873"
"FI","FI1","FI1C Etelä-Suomi","FI1C","Etelä-Suomi","ESF","2020","2014-2020","0","244,938","98,390","3,111"
"FI","FI1","FI1C Etelä-Suomi","FI1C","Etelä-Suomi","ESF","2021","2014-2020","0","617,389","171,869","5,435"
"FI","FI1","FI1C Etelä-Suomi","FI1C","Etelä-Suomi","ESF","2022","2014-2020","1,470,815","441,178","84,912","2,685"
"FI","FI1","FI1D Pohjois- ja Itä-Suomi","FI1D","Pohjois- ja Itä-Suomi","ERDF","2015","2014-2020","0","9,586,523","1,138,620","36,006"
"FI","FI1","FI1D Pohjois- ja Itä-Suomi","FI1D","Pohjois- ja Itä-Suomi","ERDF","2016","2014-2020","27,535,026","33,986,092","766,212","24,229"
"FI","FI1","FI1D Pohjois- ja Itä-Suomi","FI1D","Pohjois- ja Itä-Suomi","ERDF","2017","2014-2020","46,064,191","49,819,334","446,009","14,104"
"FI","FI1","FI1D Pohjois- ja Itä-Suomi","FI1D","Pohjois- ja Itä-Suomi","ERDF","2018","2014-2020","56,849,955","60,473,868","430,423","13,611"
"FI","FI1","FI1D Pohjois- ja Itä-Suomi","FI1D","Pohjois- ja Itä-Suomi","ERDF","2019","2014-2020","67,258,791","66,553,006","6,085,166","192,429"
"FI","FI1","FI1D Pohjois- ja Itä-Suomi","FI1D","Pohjois- ja Itä-Suomi","ERDF","2020","2014-2020","52,976,605","65,181,352","4,758,622","150,480"
"FI","FI1","FI1D Pohjois- ja Itä-Suomi","FI1D","Pohjois- ja Itä-Suomi","ERDF","2021","2014-2020","85,474,087","70,830,819","4,133,751","130,720"
"FI","FI1","FI1D Pohjois- ja Itä-Suomi","FI1D","Pohjois- ja Itä-Suomi","ERDF","2022","2014-2020","58,227,514","37,955,174","2,407,808","76,141"
"FI","FI1","FI1D Pohjois- ja Itä-Suomi","FI1D","Pohjois- ja Itä-Suomi","ESF","2015","2014-2020","0","2,015,165","673,355","21,293"
"FI","FI1","FI1D Pohjois- ja Itä-Suomi","FI1D","Pohjois- ja Itä-Suomi","ESF","2016","2014-2020","12,829,468","13,459,138","210,400","6,653"
"FI","FI1","FI1D Pohjois- ja Itä-Suomi","FI1D","Pohjois- ja Itä-Suomi","ESF","2017","2014-2020","16,838,241","17,628,702","264,127","8,352"
"FI","FI1","FI1D Pohjois- ja Itä-Suomi","FI1D","Pohjois- ja Itä-Suomi","ESF","2018","2014-2020","21,870,677","20,973,997","299,620","9,474"
"FI","FI1","FI1D Pohjois- ja Itä-Suomi","FI1D","Pohjois- ja Itä-Suomi","ESF","2019","2014-2020","16,162,001","16,594,725","144,592","4,572"
"FI","FI1","FI1D Pohjois- ja Itä-Suomi","FI1D","Pohjois- ja Itä-Suomi","ESF","2020","2014-2020","18,916,921","19,603,559","229,436","7,255"
"FI","FI1","FI1D Pohjois- ja Itä-Suomi","FI1D","Pohjois- ja Itä-Suomi","ESF","2021","2014-2020","23,288,377","22,539,402","250,265","7,914"
"FI","FI1","FI1D Pohjois- ja Itä-Suomi","FI1D","Pohjois- ja Itä-Suomi","ESF","2022","2014-2020","18,520,059","15,611,054","972,026","30,738"
"FI","FI2","FI20 Åland","FI20","Åland","ERDF","2015","2014-2020","0","124,685","11,515","364"
"FI","FI2","FI20 Åland","FI20","Åland","ERDF","2016","2014-2020","279,217","372,874","8,649","273"
"FI","FI2","FI20 Åland","FI20","Åland","ERDF","2017","2014-2020","488,949","546,739","5,337","168"
"FI","FI2","FI20 Åland","FI20","Åland","ERDF","2018","2014-2020","618,362","603,339","72,548","2,294"
"FI","FI2","FI20 Åland","FI20","Åland","ERDF","2019","2014-2020","491,381","528,918","120,889","3,822"
"FI","FI2","FI20 Åland","FI20","Åland","ERDF","2020","2014-2020","313,128","772,663","116,357","3,679"
"FI","FI2","FI20 Åland","FI20","Åland","ERDF","2021","2014-2020","1,340,195","1,101,132","98,375","3,110"
"FI","FI2","FI20 Åland","FI20","Åland","ERDF","2022","2014-2020","1,162,498","643,380","47,941","1,516"
"FI","FI2","FI20 Åland","FI20","Åland","ESF","2015","2014-2020","0","51,248","14,506","458"
"FI","FI2","FI20 Åland","FI20","Åland","ESF","2016","2014-2020","286,367","377,034","25,664","811"
"FI","FI2","FI20 Åland","FI20","Åland","ESF","2017","2014-2020","792,995","829,864","10,436","330"
"FI","FI2","FI20 Åland","FI20","Åland","ESF","2018","2014-2020","999,011","964,571","9,749","308"
"FI","FI2","FI20 Åland","FI20","Åland","ESF","2019","2014-2020","806,565","806,809","69","2"
"FI","FI2","FI20 Åland","FI20","Åland","ESF","2020","2014-2020","807,931","867,080","16,743","529"
"FI","FI2","FI20 Åland","FI20","Åland","ESF","2021","2014-2020","1,138,441","1,062,985","21,359","675"
"FI","FI2","FI20 Åland","FI20","Åland","ESF","2022","2014-2020","716,809","588,527","36,312","1,148"
"LT","LT0","LT00 Lietuva","LT00","Lietuva","CF","2015","2014-2020","0","19,037,135","4,653,399","147,153"
"LT","LT0","LT00 Lietuva","LT00","Lietuva","CF","2016","2014-2020","95,004,862","123,839,888","7,048,376","222,889"
"LT","LT0","LT00 Lietuva","LT00","Lietuva","CF","2017","2014-2020","238,906,114","239,493,624","143,609","4,541"
"LT","LT0","LT00 Lietuva","LT00","Lietuva","CF","2018","2014-2020","241,838,083","234,232,814","1,859,016","58,787"
"LT","LT0","LT00 Lietuva","LT00","Lietuva","CF","2019","2014-2020","203,883,974","265,997,041","15,182,795","480,122"
"LT","LT0","LT00 Lietuva","LT00","Lietuva","CF","2020","2014-2020","513,859,350","461,315,994","12,843,594","406,150"
"LT","LT0","LT00 Lietuva","LT00","Lietuva","CF","2021","2014-2020","251,641,632","237,314,712","3,502,044","110,744"
"LT","LT0","LT00 Lietuva","LT00","Lietuva","CF","2022","2014-2020","180,143,109","144,045,916","8,823,526","279,024"
"LT","LT0","LT00 Lietuva","LT00","Lietuva","ERDF","2015","2014-2020","0","68,641,782","6,369,367","201,417"
"LT","LT0","LT00 Lietuva","LT00","Lietuva","ERDF","2016","2014-2020","154,652,698","147,624,925","652,116","20,621"
"LT","LT0","LT00 Lietuva","LT00","Lietuva","ERDF","2017","2014-2020","138,818,844","296,557,446","14,636,785","462,855"
"LT","LT0","LT00 Lietuva","LT00","Lietuva","ERDF","2018","2014-2020","494,210,261","402,097,152","70,528,936","2,230,320"
"LT","LT0","LT00 Lietuva","LT00","Lietuva","ERDF","2019","2014-2020","196,035,889","455,938,092","60,345,602","1,908,295"
"LT","LT0","LT00 Lietuva","LT00","Lietuva","ERDF","2020","2014-2020","702,637,602","673,324,134","50,962,301","1,611,569"
"LT","LT0","LT00 Lietuva","LT00","Lietuva","ERDF","2021","2014-2020","628,084,780","527,216,114","48,359,569","1,529,263"
"LT","LT0","LT00 Lietuva","LT00","Lietuva","ERDF","2022","2014-2020","578,940,256","321,980,683","23,843,638","754,002"
"LT","LT0","LT00 Lietuva","LT00","Lietuva","ESF","2015","2014-2020","0","23,251,148","3,654,345","115,560"
"LT","LT0","LT00 Lietuva","LT00","Lietuva","ESF","2016","2014-2020","83,195,169","75,811,894","1,160,417","36,695"
"LT","LT0","LT00 Lietuva","LT00","Lietuva","ESF","2017","2014-2020","56,776,997","61,452,294","734,808","23,236"
"LT","LT0","LT00 Lietuva","LT00","Lietuva","ESF","2018","2014-2020","73,505,725","89,116,478","2,453,517","77,587"
"LT","LT0","LT00 Lietuva","LT00","Lietuva","ESF","2019","2014-2020","129,362,719","157,295,385","4,390,132","138,828"
"LT","LT0","LT00 Lietuva","LT00","Lietuva","ESF","2020","2014-2020","229,308,875","246,247,216","8,841,035","279,578"
"LT","LT0","LT00 Lietuva","LT00","Lietuva","ESF","2021","2014-2020","260,095,640","228,946,666","9,757,698","308,565"
"LT","LT0","LT00 Lietuva","LT00","Lietuva","ESF","2022","2014-2020","178,461,663","128,585,708","7,838,924","247,888"
"LV","LV0","LV00 Latvija","LV00","Latvija","CF","2015","2014-2020","0","17,306,100","3,924,443","124,101"
"LV","LV0","LV00 Latvija","LV00","Latvija","CF","2016","2014-2020","81,573,822","77,721,598","873,555","27,624"
"LV","LV0","LV00 Latvija","LV00","Latvija","CF","2017","2014-2020","63,416,028","63,978,501","127,549","4,033"
"LV","LV0","LV00 Latvija","LV00","Latvija","CF","2018","2014-2020","66,067,291","87,435,365","4,845,562","153,230"
"LV","LV0","LV00 Latvija","LV00","Latvija","CF","2019","2014-2020","166,787,582","162,775,820","909,733","28,768"
"LV","LV0","LV00 Latvija","LV00","Latvija","CF","2020","2014-2020","147,877,791","142,086,875","1,313,185","41,526"
"LV","LV0","LV00 Latvija","LV00","Latvija","CF","2021","2014-2020","120,581,800","117,987,932","588,202","18,600"
"LV","LV0","LV00 Latvija","LV00","Latvija","CF","2022","2014-2020","108,355,375","85,367,498","5,212,879","164,845"
"LV","LV0","LV00 Latvija","LV00","Latvija","ERDF","2015","2014-2020","0","27,326,105","2,527,801","79,936"
"LV","LV0","LV00 Latvija","LV00","Latvija","ERDF","2016","2014-2020","61,323,887","64,903,288","331,112","10,470"
"LV","LV0","LV00 Latvija","LV00","Latvija","ERDF","2017","2014-2020","69,356,600","137,366,207","6,291,228","198,946"
"LV","LV0","LV00 Latvija","LV00","Latvija","ERDF","2018","2014-2020","221,980,378","351,019,260","39,594,704","1,252,094"
"LV","LV0","LV00 Latvija","LV00","Latvija","ERDF","2019","2014-2020","462,886,708","439,794,489","31,309,578","990,095"
"LV","LV0","LV00 Latvija","LV00","Latvija","ERDF","2020","2014-2020","362,045,655","361,558,650","28,892,134","913,649"
"LV","LV0","LV00 Latvija","LV00","Latvija","ERDF","2021","2014-2020","343,668,145","305,825,640","30,931,025","978,124"
"LV","LV0","LV00 Latvija","LV00","Latvija","ERDF","2022","2014-2020","373,723,429","207,191,162","15,405,066","487,150"
"LV","LV0","LV00 Latvija","LV00","Latvija","ESF","2015","2014-2020","0","3,562,992","528,236","16,704"
"LV","LV0","LV00 Latvija","LV00","Latvija","ESF","2016","2014-2020","12,196,487","16,728,237","671,861","21,246"
"LV","LV0","LV00 Latvija","LV00","Latvija","ESF","2017","2014-2020","27,709,130","35,485,988","1,152,970","36,460"
"LV","LV0","LV00 Latvija","LV00","Latvija","ESF","2018","2014-2020","54,330,110","67,199,729","1,908,005","60,336"
"LV","LV0","LV00 Latvija","LV00","Latvija","ESF","2019","2014-2020","98,384,131","93,591,067","710,603","22,471"
"LV","LV0","LV00 Latvija","LV00","Latvija","ESF","2020","2014-2020","81,976,984","92,110,561","4,997,008","158,019"
"LV","LV0","LV00 Latvija","LV00","Latvija","ESF","2021","2014-2020","100,517,213","94,667,397","4,841,273","153,094"
"LV","LV0","LV00 Latvija","LV00","Latvija","ESF","2022","2014-2020","96,640,737","68,408,820","4,185,566","132,359"
"PL","PL1","PL11 Łódzkie","PL11","Łódzkie","CF","2015","2014-2020","0","26,863,017","5,044,916","159,534"
"PL","PL1","PL11 Łódzkie","PL11","Łódzkie","CF","2016","2014-2020","109,868,268","106,174,209","693,749","21,938"
"PL","PL1","PL11 Łódzkie","PL11","Łódzkie","CF","2017","2014-2020","94,759,770","123,390,033","5,376,807","170,029"
"PL","PL1","PL11 Łódzkie","PL11","Łódzkie","CF","2018","2014-2020","211,855,972","198,062,570","2,590,422","81,916"
"PL","PL1","PL11 Łódzkie","PL11","Łódzkie","CF","2019","2014-2020","155,441,715","177,575,154","4,156,694","131,446"
"PL","PL1","PL11 Łódzkie","PL11","Łódzkie","CF","2020","2014-2020","245,966,266","242,707,678","611,967","19,352"
"PL","PL1","PL11 Łódzkie","PL11","Łódzkie","CF","2021","2014-2020","232,638,818","228,132,273","846,336","26,763"
"PL","PL1","PL11 Łódzkie","PL11","Łódzkie","CF","2022","2014-2020","214,207,295","161,833,170","9,835,942","311,039"
"PL","PL1","PL11 Łódzkie","PL11","Łódzkie","ERDF","2015","2014-2020","0","35,169,878","3,229,260","102,118"
"PL","PL1","PL11 Łódzkie","PL11","Łódzkie","ERDF","2016","2014-2020","78,163,357","97,978,708","1,819,424","57,535"
"PL","PL1","PL11 Łódzkie","PL11","Łódzkie","ERDF","2017","2014-2020","122,202,017","202,024,058","7,329,173","231,768"
"PL","PL1","PL11 Łódzkie","PL11","Łódzkie","ERDF","2018","2014-2020","299,602,650","376,690,948","45,044,430","1,424,429"
"PL","PL1","PL11 Łódzkie","PL11","Łódzkie","ERDF","2019","2014-2020","414,117,860","430,904,599","43,555,043","1,377,331"
"PL","PL1","PL11 Łódzkie","PL11","Łódzkie","ERDF","2020","2014-2020","371,562,047","436,122,694","42,262,098","1,336,444"
"PL","PL1","PL11 Łódzkie","PL11","Łódzkie","ERDF","2021","2014-2020","512,652,584","422,794,491","38,450,460","1,215,910"
"PL","PL1","PL11 Łódzkie","PL11","Łódzkie","ERDF","2022","2014-2020","452,013,033","248,628,174","18,674,578","590,542"
"PL","PL1","PL11 Łódzkie","PL11","Łódzkie","ESF","2015","2014-2020","0","6,194,938","970,723","30,696"
"PL","PL1","PL11 Łódzkie","PL11","Łódzkie","ESF","2016","2014-2020","22,115,846","33,153,721","1,729,594","54,694"
"PL","PL1","PL11 Łódzkie","PL11","Łódzkie","ESF","2017","2014-2020","61,520,911","66,938,737","848,953","26,846"
"PL","PL1","PL11 Łódzkie","PL11","Łódzkie","ESF","2018","2014-2020","80,862,479","94,002,636","2,059,014","65,111"
"PL","PL1","PL11 Łódzkie","PL11","Łódzkie","ESF","2019","2014-2020","127,772,664","125,421,341","368,443","11,651"
"PL","PL1","PL11 Łódzkie","PL11","Łódzkie","ESF","2020","2014-2020","119,378,473","135,320,897","7,507,436","237,405"
"PL","PL1","PL11 Łódzkie","PL11","Łódzkie","ESF","2021","2014-2020","151,310,432","143,807,533","7,170,727","226,758"
"PL","PL1","PL11 Łódzkie","PL11","Łódzkie","ESF","2022","2014-2020","149,507,463","107,628,463","6,562,284","207,517"
"PL","PL1","PL12 Mazowieckie","PL12","Mazowieckie","CF","2015","2014-2020","0","60,530,589","10,657,927","337,033"
"PL","PL1","PL12 Mazowieckie","PL12","Mazowieckie","CF","2016","2014-2020","235,891,716","228,307,470","1,335,396","42,228"
"PL","PL1","PL12 Mazowieckie","PL12","Mazowieckie","CF","2017","2014-2020","206,335,404","272,530,629","11,655,328","368,573"
"PL","PL1","PL12 Mazowieckie","PL12","Mazowieckie","CF","2018","2014-2020","464,302,579","434,413,707","5,262,685","166,420"
"PL","PL1","PL12 Mazowieckie","PL12","Mazowieckie","CF","2019","2014-2020","347,823,663","400,787,174","9,325,553","294,899"
"PL","PL1","PL12 Mazowieckie","PL12","Mazowieckie","CF","2020","2014-2020","554,225,974","569,635,875","21,928,961","693,454"
"PL","PL1","PL12 Mazowieckie","PL12","Mazowieckie","CF","2021","2014-2020","530,628,889","501,454,507","22,369,045","707,371"
"PL","PL1","PL12 Mazowieckie","PL12","Mazowieckie","CF","2022","2014-2020","500,584,878","372,133,154","22,617,146","715,216"
"PL","PL1","PL12 Mazowieckie","PL12","Mazowieckie","ERDF","2015","2014-2020","0","11,097,232","1,132,782","35,821"
"PL","PL1","PL12 Mazowieckie","PL12","Mazowieckie","ERDF","2016","2014-2020","27,800,349","80,226,854","5,351,587","169,232"
"PL","PL1","PL12 Mazowieckie","PL12","Mazowieckie","ERDF","2017","2014-2020","159,137,166","255,121,531","9,797,882","309,836"
"PL","PL1","PL12 Mazowieckie","PL12","Mazowieckie","ERDF","2018","2014-2020","399,593,419","437,266,215","3,845,559","121,607"
"PL","PL1","PL12 Mazowieckie","PL12","Mazowieckie","ERDF","2019","2014-2020","493,969,825","509,678,134","39,159,721","1,238,339"
"PL","PL1","PL12 Mazowieckie","PL12","Mazowieckie","ERDF","2020","2014-2020","464,451,374","479,381,428","29,534,750","933,970"
"PL","PL1","PL12 Mazowieckie","PL12","Mazowieckie","ERDF","2021","2014-2020","498,093,590","384,235,719","24,046,164","760,406"
"PL","PL1","PL12 Mazowieckie","PL12","Mazowieckie","ERDF","2022","2014-2020","285,491,589","171,530,199","11,632,939","367,865"
"PL","PL1","PL12 Mazowieckie","PL12","Mazowieckie","ESF","2015","2014-2020","0","10,199,679","1,571,644","49,699"
"PL","PL1","PL12 Mazowieckie","PL12","Mazowieckie","ESF","2016","2014-2020","35,953,157","43,497,502","1,162,490","36,761"
"PL","PL1","PL12 Mazowieckie","PL12","Mazowieckie","ESF","2017","2014-2020","62,546,447","69,010,017","995,956","31,494"
